date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:09	101431/101431	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-18c37%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-security.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-security.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:09	114872/114872	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1c0b8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-billing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:09	98456/98456	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-18098%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-notifications.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-notifications.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:10	103135/103135	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-192df%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-user-view-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:10	106221/106221	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-19eed%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-roles.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:10	84836/84836	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-14b64%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:11	101122/101122	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-18b02%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:11	110406/110406	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1af46%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:11	107657/107657	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1a489%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:11	95299/95299	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17443%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:12	90755/90755	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-16283%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:12	95334/95334	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17466%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:12	106970/106970	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1a1da%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:13	85735/85735	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-14ee7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:13	90769/90769	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-16291%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:13	100670/100670	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1893e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:13	88198/88198	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-15886%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-pricing.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-pricing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:14	5913/5913	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1719%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:14	5982/5982	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-175e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:14	6128/6128	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17f0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-comingsoon.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-comingsoon.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:14	6047/6047	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-179f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-not-authorized.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-not-authorized.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:15	12233/12233	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2fc9%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-basic.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:15	12524/12524	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-30ec%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-cover.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:15	12289/12289	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-3001%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-basic.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:16	12619/12619	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-314b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-cover.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:16	24790/24790	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-60d6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:16	9693/9693	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-25dd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-basic.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:16	10183/10183	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-27c7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:17	11393/11393	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2c81%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-basic.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:17	11772/11772	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2dfc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:17	10584/10584	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2958%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-basic.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:17	11006/11006	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2afe%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
